id,text,label,sentiment,predicted_label,correct
2602, I know! I`m so slow its horrible. DON`T TELL ON ME!,0,negative,0,True
14827,its almost lunch time for you,1,neutral,1,True
22676," super but I caught a cold on the plane.  not as far forward in line as I`d like, but the extra sleep was dearly needed.",1,neutral,1,True
10290,RT @LATimesautos is now the time to buy a GM car? http://bit.ly/nRzlu,1,neutral,1,True
1233,Up late with nothin 2 do.....,1,neutral,0,False
167,"It used to be a slick, minimal app that did what it needed to. Then they kept adding layers of unneeded features and forced people to make an account just to use it. No thanks.",0,negative,0,True
5049,"A decent app for its intents and purposes but I struggle to stay invested. It's visually good, great icons and colours, also has a nice selection of skills. My biggest issue is the navigation. I can't immediately see or twirl down to see subtasks. Actually marking something as done, especially subtasks is a challenge - mostly because you face to keep tapping through the task and pages of info to get there. Perhaps a mind map or something would make it easier.",1,neutral,1,True
2274,"Really great app, fast and snappy like a to-do app should be like so you don't miss any thoughts, my biggest issue with this app is that there is no one time pay to buy option for it, while I find it useful I don't need a lot of the pro features, I am a basic user and need it just to track my personal tasks, as such the monthly payment subscription for the Pro version does not make sense to me, why not add a basic pro model, with limited features, that users can outright buy forever.",2,positive,1,False
17822,my sole supporter is not my sole supporter,1,neutral,0,False
16297,I don`t seem to have any photos of me and my Grandma together for tomorrow. It is heart breaking,0,negative,0,True
8931,Heavenly Donuts at 11:30 at night...sounds like a heavenly match to me.  SIYAL8R,1,neutral,2,False
20436," ohh yes. I`ve rented one and thought the same; very roomy. But hubby wont go for it.  welp, congrats on the new baby",1,neutral,2,False
284,Hate subscription uninstalled,0,negative,0,True
6023,Need to improve it.... Multiple tasks cannot be copied into a list... User interface looks good..,1,neutral,1,True
18726," this is 5 hours late, but i never managaed to sleep properly. i think david tweeting me back earlier is the reason. ahaha",1,neutral,1,True
3438,"says new layout! Back to default Plurk themes, yay. Pero dumugo ilong ko kaka-tweak sa font ha.  http://plurk.com/p/rprmr",1,neutral,1,True
9684,"It was decent at first, but it stops working completely when I wanted to put a custom time reminder, and it did not sync with my Google calendar. I ended up deleting it :/",0,negative,0,True
23454,I was kinda looking forward to seeing Seann William Scott in the office today,1,neutral,1,True
24210,BYEEEEE!!!,1,neutral,2,False
11641, thanks! I love a good bargain.,2,positive,2,True
23917,I`ve already been cleaning for over an hour!!! So much more http://twitpic.com/67gzx,1,neutral,1,True
11265,"'No offense, but your hair is bad today.' Life isn`t worth living anymore   Nothing hurts quite like hair insults. *cries into pillow*",0,negative,0,True
26060,is highly amused I wasn`t treated nicely like any other patient..not my fault my life is better than yours.,2,positive,0,False
3307,Real tress can be planted using paid version of the app... So why should I download this free fake version?,0,negative,0,True
24823,  Ah bad times   I hate exams. I feel so unprepared this time as well. Sucks haha.,0,negative,0,True
13925,"Sitting in mels house, just finished eating mcdicks, laughing at all the dumb stuff I said tonight!! Ready for bed? I think so",2,positive,2,True
10460,Listening to Obama... Friggin North Korea...,0,negative,1,False
23089,Sweet! When are they going to be publicly available?,2,positive,1,False
25956,_pax goddamn   that **** sucks *hugs*,0,negative,0,True
7898,It's helping me a lot to deal with my anxiety ♡♡,2,positive,2,True
13524,after pub lunch am now going to daughters for tea life is good,2,positive,2,True
17497,Going to bed in a bit. Need to revise 2moro.,1,neutral,1,True
896,and dont tell burnsy - but no comparison between the rocky mountains and mountains in enlgland,1,neutral,0,False
79, im a lady and ladies don`t move couches. they direct where the couches go,1,neutral,1,True
23493, Im so very sad that i am at work today and cant win tickets,0,negative,0,True
9472,The reason I am giving this 1 star is because of its unreliability! I purchased this app for my android phone and my Mac desktop. It is very frustrating that the same app on my Mac IS NOT updating with my phone!!! This app is absolutely useless to me when I cannot see events that I have put in in real time even after I refreshing the app. Very disappointing! And kinda pissed off that I paid good money for this app!,0,negative,0,True
23229, me too  chrome`s popup blocker is better,1,neutral,1,True
8460,I love this app. What I liked is the alarm feature for individual list items.,2,positive,2,True
2623,I love the idea but it's not working on my Samsung S10e. Like the main screen is just purple when I first open and then the features for designing my character didn't show any options. I'll happily try again once bugs are worked out. Keep us posted!,0,negative,1,False
24247,Photovia secondstar05) i dreamt i was doing spells from harry potter yesterday night lol  i loved it. http://tumblr.com/xyt1qynya,2,positive,2,True
4506," ?. Pick up that, as fast you can!",1,neutral,1,True
2598,Cant see my character,0,negative,1,False
84,Ensure you read the comments re: payment. Every critical comment is true and this app just isn't worth what you're charged. I recommend you beware.,0,negative,0,True
19815,"Oh, yes... Happy NINE year annivarsary to Hanson`s second studio album, 'This Time Around.'",2,positive,2,True
13738,"Okay, now I`m listening to Jonathan Coulton and working. Woo.",1,neutral,2,False
25886, yep.  working on the post now,1,neutral,1,True
9206,watching the original sabrina the teenage witch movie. so different from the series but so rad,2,positive,2,True
18577,  there will be a session of #MoMoTLV at #iva09,1,neutral,1,True
10193,playing with Java and the Twitter API,1,neutral,1,True
10849, yeah its goin to vmail now.. I CALLED it while i was in the store.. no luck,0,negative,0,True
14441, Oh gosh I hope so. How fun!,2,positive,2,True
9556,So tired   Last group of the day is performing now.. It`s been an interesting one.,2,positive,1,False
1788,"Why tick tick for windows is available for 15 days...we can use free version of tick tick on Android, but on windows there is time period. You should allow to use free version of tick tick on windows also without 15 days trial. Really bad experience with Tick tick..😏",0,negative,0,True
19492,my new dress looks sort of...horrible   http://twitpic.com/64mdc,0,negative,0,True
24523," dude, saw your Twitter profile after a long time - love the background. way way cool!",2,positive,2,True
5622,"Terrible, Wunderlist worked well, nothing seems to work now, transitioning was not easy, I had to set up an account I don't want and don't need. I am not happy, Microsoft has not done well with making things user-friendly for some time now, I wouldn't be surprised if they don't start stealing everyone's information and using it without ""consent"" like apple does. Oh wait, I can't tell the difference between any of these companies now, and I am pretty sure they all do that and don't care! GFY!",0,negative,0,True
7000,Superb concept. But not able to sync outlook calendar with app. Rather it's picking events from local mobile (oppo) calendar. Want to sync outlook & gmail calendars. Please help,2,positive,1,False
9841," errr ok, most people have their espressos in the morning, ice latte at noon and warm latte in the evening!",1,neutral,1,True
782,This app is perfect for making my list and helping me stay on task to complete them.,2,positive,2,True
9069,was great but the last update stop synking the outlook account... try to re-connect it but no luck...,1,neutral,0,False
19536, hehe...nice try,2,positive,2,True
12208, I`m waiting for it so I can get back to Nambu which stopped working on 10.5.7  (for me),1,neutral,1,True
12469,Trying to get out to enjoy the weather & train a little... Some minor beer tasting activity took place yesterday with  etc,2,positive,2,True
7342,"Great at first but now it's getting on my nerves. I tried to create a routine for each day of the week. Today is Monday, and for some reason, my Monday routine shows up for tomorrow, Wednesday, Thursday and Friday. I've had daily routines show up on other days over the past week as well. There seems to be a setting where I can change this, but that doesn't seem to do the trick. It shouldn't be this hard to have one daily routine for each day of the week. Uninstalled.",0,negative,0,True
15541," Yeeeeah...I am so much better off, I think!",2,positive,2,True
5,"BEWARE the trial period is a scam I've been using the free version for a while and decided to try the premium for 7 days per the trial ad. After 5 days I realized it didn't quite organize my information how I best work so I wrote to cancel. They informed me that I must have accidentally signed up for a non trial and by their strict Terms cannot refund me. So I wrote back nicely that my intention was to try it per the Ad, but they said it's not possible. Really?",0,negative,0,True
2749,"Had a great experience when I was using it thru browser but when i installed it on my phone, it wouldnt record all my progress and tasks on my phone application. Even with the same account. Please work it out, I would love to keep using thru my phone.",1,neutral,1,True
22216,Up earlier because of a stupid orthadontist appointment,0,negative,0,True
7099,Classy and useful. It tied in with my calander with ease. I like the look and I like seeing it in my screen. It really is a simple way to see what you have going for the day quickly.,2,positive,2,True
1101,"Maybe it works for some people, but this was absolutely the worst 'to do list' app I have tried! Every time I opened it, therr was a 'feature' blocking my use. The ultimate problem was finding no task delete function.",0,negative,0,True
15097,In this exact moment i have decided that in some point in my life.. i am going to adopt a child,2,positive,2,True
13941,Where`s my Happiness?,1,neutral,1,True
25286,made a new youtube background in photoshop!  http://bit.ly/AWwzn thanks to ,2,positive,2,True
9648,Just found out I`ll be a Food Engineer in a future life. Cool. *iPhone app called Afterlife,2,positive,2,True
5657,Screw it I`m going shopping. I`ll be back by like 3 anyway and then I`ll do hard core revision,1,neutral,1,True
3018, its almost your birthday!!,1,neutral,2,False
16342, it`s the best day ever. it`s my birthday,2,positive,2,True
19771,Home now!!! LOL but leaving again on monday for flo rida!!!,1,neutral,2,False
3013,Had a fun late night talk with   Good night world.,2,positive,2,True
2854," LOL good to know the time in LA, it`s a 9h time difference ...  good morning to ya",2,positive,2,True
24, you are lame  go make me breakfast!!,0,negative,0,True
5225, make up your mind,1,neutral,1,True
10320,:  She`s going to beamer for the rest of high school. i`m so sad. there will be no more prn journal.,0,negative,0,True
2074,"I wish I could buy blink 182 presale tickets, but I totally don`t have the money right now. Guess I have to wait for general admission...",1,neutral,1,True
6052, aww... my mom will appreciate it   Much the same to your familias! When do you leave for tour?,2,positive,2,True
21129,twittascope is NOT rocking my socks - go away already!!,1,neutral,0,False
11813, looks like you need a local marketing person. I`m booked for 2 gigs in Vegas that day,1,neutral,1,True
10619,i lam so in love with Bobby Flay... he is my favorite. RT @terrysimpson: @bflay you need a place in Phoenix. We have great peppers here!,2,positive,2,True
1456," Even more so bc I drove their asses to Chandler, which is why I am just now getting home, an hour and a half later. LOL",1,neutral,1,True
714,Excellent!,2,positive,2,True
15125, HA ha - how much?  Thanks for starting to follow me.,2,positive,2,True
10969," thanks for the follow, your family photo is beautiful  happy mother`s day to your wife!",2,positive,2,True
20678,got a new prom dress,1,neutral,2,False
532,"Too many crashes over the past few months, especially in the widget",1,neutral,0,False
9088,Add seamless integration for office 365 accounts..,1,neutral,1,True
14005,How to get a $40 trumpet book - get caught in the rain with an $80 trumpet book ... oh dear  NY,0,negative,0,True
16529,"Had to come in, was baking out there and have slight headache now",0,negative,0,True
11905,to start **** or leave **** alone...tough decision,0,negative,1,False
21338,Speedbumps suck when u gotta piss!!,0,negative,0,True
15550, Is it true there won`t be any Fantastic 4 sequels?  I wished they introduced a Franklin Richards character... will they?,2,positive,1,False
18200,"http://www.facebook.com/pages/HelloTxt/73275306275 this message is posted on HelloTxt Facebook Fan page through HelloTxt, check it out",1,neutral,1,True
17233, lolol...i was trying to do that this morning but sadly i couldnt,0,negative,0,True
20391,"Especially hard to get out of bed with myself this morn Cuz I`m hot  , Now running late stuck in front of the mirror checking Myself Out",0,negative,2,False
5563,My knee is killing me,0,negative,0,True
1955,doneeee wheeee hahaaaaaaaa so tired and sleepy  peter u suck not coming to my bday!,0,negative,0,True
4621,"It doesnt work for what I was looking for - something to track my habits, not judge them. I dont want to focus on if I ""succeeded"" that day, I just want to have an idea of where I am in numbers.",1,neutral,0,False
21531,Apparently I`m not meant to take dance lessons here,1,neutral,0,False
9266, I`m watching some of your videos in YouTube. You`re funny David.  Oh and TALENTED of course!,2,positive,2,True
9010," Haha. If you like him, then you should go",2,positive,2,True
18053,okay really really bored. i watched a michael jackson concert from 1992. he`s awesome  and his short films r coolio too (:,1,neutral,2,False
11900,Facebook Group: World Leaders  http://www.theatlantic.com/a/facebookhumor.mhtml,1,neutral,1,True
460," 'there are people and then there are pencils' some are sharp, some are not and some can be sharpened  my pencil philosophy.....",1,neutral,1,True
26005,  ?,1,neutral,1,True
9970,"This is a simple app, that gives me the capability of creating a to-do list, set event on my calendar and take notes...",2,positive,1,False
5490,and before i crash Grilled Chicken breast w/ reefried beans  Gnite Twitties,1,neutral,2,False
19042,"I have a crush on this guy at my job, name is tyler and his eyes are blue and very mesmerizing and he is too cool. Nite",2,positive,2,True
2381, not quite as much...hmmm products in US that are not in Canada?? Idk  Do you have covergirl?,1,neutral,1,True
9288,12 more days until CA!! i get to see my paniniii,1,neutral,2,False
19588," - Yeah I know they are **** annoying with that... But it,s such good promo... I lost some contacts for business in there",2,positive,1,False
2436,Best tasks app ever . Clean interface . Does the job perfectly,2,positive,2,True
2705, WILL DO!! (of will did?? lol ) great episode,2,positive,2,True
8541, I also have a brain tumor called Jeffery.,0,negative,1,False
22932,trying to plan a huge birthday party by myself,1,neutral,1,True
3844,"Honestly L O V E this app already and I've only had it for, like, 30 minutes but there seems to be a small bug after the timer finishes. I don't know if it's intentional but the pop up that gives you coins just keeps... Popping up? I get 10 coins, I press ""okay"" then another pop up comes, giving me another 10 coins. It doesn't end until I have to remove the app from my history. Despite that this is an AMAZING app for studying ❤️",2,positive,2,True
4551,Too invasive and complicated.,1,neutral,0,False
27173,_123 i cant sleep,0,negative,0,True
3099,"The app didn't work for me at first, but after uninstalling a few times it eventually worked, and I love it! This is great for me as a college student because it makes keeping up with homework and assignments easier by adding an element of fun!",2,positive,2,True
27019,i just successfully defeated the swine flue with the power of positive thinking!  #Swineflu #H1N1 #Swine Flu,2,positive,2,True
13819,"Off work, trying to relax for about 30 mins before I`ve gotta go back to sleep",1,neutral,1,True
19260,"Ghhh! Went an hour earlier to bed thinking ill get an area hr of sleep, woke up an hr earlier. Today is gonna be a looooong one again.",0,negative,0,True
176,"I was willing to give this a try to see if it suits my needs. Seemed ok, with limited use so far. The only thing more annoying than constant notifications from apps is at 9am when my phone vibrates and Any.Do takes over the whole screen and asks me to plan my day. I don't need it taking over things, i will plan when i want. Are you seriously doing this? It is the equivalent of a browser popup and very annoying.",0,negative,0,True
1938,july!!!!,1,neutral,2,False
7640, goodmorning,2,positive,2,True
6868, Been meaning to email you for months. Your pre-reunion party must be coming up soon. Really wish I could be there. >140 char soon,2,positive,1,False
7994,"Perfect, I'm loving every element so far ,I love that I can at some point once it's all done use it like my paper planner and sync them with my phone, I hate carrying my paper planner and also having to update my cell calendar , I love and cant wait to see and use all the coming soons I'm so excited ,I'm hoping also a widget will be something to come soon as well so that I can have it open on my phone and not always have to open the app for quick reference. Keep it up",2,positive,2,True
10279,I hate Time Warner! Soooo wish I had Vios. Cant watch the fricken Mets game w/o buffering. I feel like im watching free internet porn.,0,negative,0,True
165, Had parent teacher thing yesterday!! So boring going to skl on saturday!!  lol,0,negative,1,False
354,dang last url went down  ? http://blip.fm/~7aigm,0,negative,1,False
9830,"I like the layout and it looks promising but I have at least 20 Google subcalendars so I can color code things and keep them separate and it can, at best, display part of 1. No Google tasks show up at all. I could be doing something wrong but there are very few options. And, everytime I go to the app, it reverts to the wrong Google account on my tab.",1,neutral,1,True
753,Super cool app to organize your day. It reminds you all the time to keep up with your schedule. A great app to change your way from unorganized to better organized.,2,positive,2,True
4510,It's an okay app but I have found better ones such as I am sober. This needs to be paid for to be useful.,1,neutral,1,True
10067,Exactly what I was looking for... Needs improvement in terms of features.,2,positive,1,False
8147," I think they`re really good, so that probably damns them to obscurity.",2,positive,1,False
3401,"get down tonight: http://bit.ly/QxXhi  the bridesmaids, moms, bride & I rockin` the reception",2,positive,2,True
10031,My heart has been beating irregularly ever since last night. I don`t want to explode or implode,1,neutral,0,False
26871,is problem free for now.  atleast i already said to that person the truth.,2,positive,1,False
3600,"I missed the old tiny tree that was at before for 10 minutes of focusing, I truely missed it 💔",1,neutral,0,False
26497, Hi  Yes wasn`t she absolutely terrible! How on earth does she hear a good tune from her ears? Lol,0,negative,0,True
4620,"It's good but when do you open the app and see ""All Habits"" you can't know what is the habits that do you need to do in that day ( today). I mean, I have some habits that I just do once a week ( friday) but when I see all habits (on a wednesday, for example) I see that habit there, like if I should do that on the wednesday. Would be nice just see the habits that you need to do TODAY. You can do this?",1,neutral,1,True
19211,Sleepy time..   happy mothers day all u momz,2,positive,2,True
6388,"Really awesome app, it helps my team and I go through all our important chores on the date and time we need it. The notifications about changes and new chores also really helps because you know exactly when something changes.",2,positive,2,True
9273,So far it has worked ok for me /,2,positive,1,False
2389,It`s officially the start and the end of my summer. Oh summer school,1,neutral,1,True
6370,Really great for staying organized! Super easy to use.,2,positive,2,True
15393," Yay, so the nekkid writing is working then?You keep warm now! Am in awe of the 6k - am always cactus by 5. Good luck",2,positive,2,True
5098, Sounds nice! If you try the recipe you gotta tell me how it turned out!,2,positive,2,True
17315,_lu Just one part of a very odd trip. You travel for 3 months you see some weirdness. Loved Perth though,1,neutral,2,False
6362,The task list is so easy to use and it synchs my phone to my laptop.,2,positive,2,True
2280, lucky! I can`t see it tonight....,1,neutral,0,False
27416,'We did it we did it oh yea yea yea no eating here tonite woo eating here tonight no no no eating here tonite you on a diet' finding nemo,1,neutral,1,True
24666,is live on danny noriega`s stickam. he said hey to me  i luv him!!!,2,positive,2,True
16106," it involves posting your thoughts and reading others mr.bean. You got a new number btw, had no txts back from you?",1,neutral,1,True
21570, ow shitttt i cant come get drunk ihave to go to a photo shoot in portsmouth or sumfink  owwwwwwwwwwwww,0,negative,0,True
6612,"Just found out I want be able to go see my daddy tomorrow before he leaves because Ty has an activity tomorrow morning, that sucks",0,negative,0,True
6384," Never touched a drop, me!",1,neutral,1,True
9342,"The app does not allow to switch from monthly view to agenda with one touch only. I have to slide the page, find agenda in the list and then can switch. Google calendar does this only by touching the top of the page. Can you make this happen in the next update?",2,positive,1,False
16269,YEHEY SUMMER!!  so exciteeeddd.. balme it on the a-a-a-a-a-alcohol.,2,positive,2,True
24528, You missed me!  lol,1,neutral,2,False
7886,is listening to Jello Biafra at work.,1,neutral,1,True
26670,Making a twitter account,1,neutral,1,True
8725, that sucks.  But woot for Misha.,1,neutral,,
27148,Someone just **** up birthday **** for me ...  he basically said the song is about a **** being selfish ... Listen to the song carefully,0,negative,0,True
22988, thanks so much for that!  i will most definitely pass that along to my amazing mother...,2,positive,2,True
14741,"Husband Went off to bed, now off to missing him again until he is off again Tuesday",0,negative,0,True
2156,Is there anyway to remove the hyperlinks from your description fields?,1,neutral,1,True
2265,with harry.. baked. love you cassie.. BUT YOU`RE NOT ONLINE!?,2,positive,2,True
13328,Omg! Star Wars Day!  May the fourth be with you everyone  This calls for me to watch at least 1 film tonight.,2,positive,2,True
8372,have to go now by`all <3 see ya later guys  ****,1,neutral,2,False
25423, have a lovely weekend,2,positive,2,True
4654,"I love how easy this app is to use, the only disadvantage is that you can track only 5 habits for free. If you want to use it for more you have to buy the pro. But what it does, it does well.",2,positive,2,True
8353,"I wish it had a widget, but I love it otherwise.",1,neutral,2,False
4565,Good morning Tweeple of the sun! What you all up to?,2,positive,1,False
6739, so our bums really do look big it this,1,neutral,0,False
12988,"_2229 both, at the same time",1,neutral,1,True
2894,Sad that everyone is leaving me.,0,negative,0,True
3633," haha well, kinda! I`m Mommy to my lil` pom-chi  hehe  thank you! ;)",2,positive,2,True
9312,aww my friend just called and said that she got a better job so she won`t be working with me anymore,0,negative,0,True
21496, paramore makes me want to punch babies  lol,1,neutral,0,False
2133,Happy Mothers Day! ..ok..seriously..good night,2,positive,,
10077,"The planner pro is very helpful and works as it mentioned.  Addition of a black background will makes the app more attractive  Other issue i encountered is when ever  set a passcode the app log out automatically showing a dialouge box that your password has been changed , and when i try to log in using password on next screen  it prompt for passcode and the app don't open with Correct passcode.so now i set passcode and password same so now the app works fine.",2,positive,1,False
25982,"layenn down,uughh dunt feel well",0,negative,0,True
418, this creepy guy when I was walking the dog  I`ve had my fill of creepers for the day,1,neutral,0,False
10397,ok.. do nothing.. just thinking about 40D,1,neutral,1,True
4707, oh i like this idea,2,positive,2,True
1200, together,1,neutral,1,True
22698, oh great!  hope you`ll have a blast there! ;),2,positive,2,True
3067," 100,000 / 60 = 1667 words/day.  1667 / 10 = 167 words/hour.  167 / 60 = 2.8 words/minute.  No pressure.",2,positive,1,False
6175,Like all the other users of Wunderlist i had no choice but to switch. It took time to figure out how to be able to create lists without having to have due dates & reminders-shut them off in settings. I already had a Microsoft account which I used to sign into Wunderlist so I used it to automatically sign into To Do. That made it easy to import the Wunderlist lists to To Do {pop up at bottom}. I panicked at first but I was able to figure out how to use To Do in about an hour after installing it,2,positive,2,True
25846,"I don`t have MTV,. What am I going to DO?!! fmlllll",0,negative,0,True
3505,Love the concept but always keeps crashing... Please do something about it!,0,negative,,
14473,Heading downtown! Drinks and dancing!!,2,positive,2,True
14998,With my baby drinking. God I love her,2,positive,2,True
13577, hahah me too!! Except for when Haley gets hit by a car  but yay Leyton!,1,neutral,2,False
18012,is cold and wished to go back to bed,2,positive,0,False
657," lol hi emmy, latin would help me study for the aptitude tests to get into grad school ;\ thats why i wanna take it",2,positive,1,False
7112,Great way to visualize daily schedule in a more intuitive way,2,positive,2,True
20899,I wonder if I should put a bet on Cubs winning world series in 2015 due to BTTF II. I`d love it if it actually happens.  Me = geek,2,positive,1,False
5091,But then it started locking up everytime I tried to load it.  ←ved it until then.,1,neutral,0,False
3315,Get: 'Fightstar - Mercury Summer' here: http://tinyurl.com/dbm4n6 from: http://tinyurl.com/cnkhev  #musicmonday #freemusic,1,neutral,2,False
3917,Awesome 👍,2,positive,2,True
9331, Really all that? I`ll look for it and will report back,1,neutral,1,True
4713,"Very effective for every day tasks, but once a week or once every x number of days is a bit confusing to set up.",2,positive,1,False
1612,This is a very well designed app. I especially love the ability to share lists with my wife and make comments back on forth on specific tasks.,2,positive,2,True
10321,i love Dwight Howard's vitamin water commercial... now i wish he was with NIKE and not adidas. lol.,2,positive,2,True
2177, that sucks,0,negative,0,True
12144,"I just got a call from my chimp buddies, want to join the party. Loads to prepare now. Wow this is great. Cup of tea first i think. Erm",2,positive,2,True
24586,"is bak in mcr....glad i can sleep in ma own bed 2nite yeyah...but i fink i,m missin popeye  hopin 2 c him 2moz  ****",1,neutral,,
4385,Cannot sync. What is going on?,0,negative,0,True
8076,it was alright in the beginning but search bar disappeared after adding my tasks. guess there is bug who can't handle long task list. not recommending.,0,negative,0,True
3183, what sun?,1,neutral,1,True
793, ohhh i wanna go  gahhh but i dunnooooooo :S me confuzzzledd should i or not???,1,neutral,1,True
17227," Wow, you were here? Why didn`t you tell me? J/k  That`s cool though; I have yet to see one...",2,positive,1,False
1614," Hey bud, we just shot you an email",1,neutral,1,True
15004, I want one  wanna give me one? ;),1,neutral,2,False
26703,walking back 2 wk. Its a beautiful day. had 2 njoy it b4 it rains,2,positive,2,True
4178, haha nice to know I`m not alone! Working in the BBC and can`t see it,2,positive,1,False
16505,"i like how, no matter how much fun i`m having, i need a hug, a bowl of ramen, and a comfy blanket as soon as i get home.",2,positive,1,False
5511," just looked at your page and realised it was a radio show, get them to play Call It What You Want so love that track",2,positive,2,True
8323,"wish the reminder have had a repeat function(e.g. every week), so I don't have to recheck the tasks",1,neutral,1,True
7091,"Like the structure of the daily appointments. So much easier to see my day at a glance. [Edit] Unfortunately I had to delete b/c would not update additional entries. Hence, 5 to 2 stars. [Edit 25Dec] I've noooo idea what changed to be fair probably system update or Google calendar. Regardless sync works beauuufifully! And absolutely delighted. So much so I purchased Pro (feed the peeps that make good stuff!) Thanx!",2,positive,2,True
5688,"I like Wunderlist more. The widget was more clear and date of not completed tasks had red color, which was for me visually much better. Also I just choose to see on widget ""Today"" and automatically everyday my chores were added from all lists. ehhh why the good things must end. Not happy at all, I hope my old Wunderlist will work.",0,negative,0,True
5260,just when i get the music to start playing..i clicked 'home',1,neutral,1,True
9939,"Almost perfect. The only changes that would be helpful is a quicker way to switch from the week view to the task list. And i would like to see my tasks as a list by default instead of clicking on the task categories. Also I wish that you had a rollover option for tasks, I have yet to find an app that had this: basically I wish when I create a task I could choose if the task carries forward to the next day if not completed or not.",2,positive,1,False
19020,Bacon Fail.  Ended up with a commiseration muffin,0,negative,0,True
3539,i need some hot green tea  I cant sleep  ....,0,negative,1,False
19850,I think I`m going to go outside and have a very John Cage moment   Music majors rejoice!,2,positive,2,True
3035, me too,1,neutral,1,True
8864,"Since recent update adverts make the free version absolutely unusable! I understand some adds have to be in the free version, but full screen adds are very disruptive in a calendar app when one needs to work quick :/ ..otherwise the functionality it great",0,negative,0,True
2525,"Great concept, but I can't even create an avatar. This is a constant bug listed in reviews. The company says that your selections should show up after you start actually using the app, but how can they when we can't even actually CHOOSE anything. I guess I'll try one of the competitors apps.",0,negative,0,True
6600,Not in sync with my google account. Bad in regards to automatically getting what I planned and plus I can't use it when i am using my PC!!! But thumbs up for this Sectogragh the idea is brilliant. Please work on updates because very soon i might not use it if i still have to re-enter all my days task and activities!!! It should be able to get data from my google account and i should be able to use it on PC. PC is really perfect use for this kind of app!!!,0,negative,0,True
8904,"I thought BC2 was going to be very good for my multiple personal projects. It looked well developed, and at first its help looked good.  But I had to abandon it because its help turned out to be useless -- it never mentioned any issue I needed answered as a learner of the program.  Thus I just could not learn the program.  The help may be better for other people.",0,negative,0,True
8500," CVS is that like a genetic brand?Poor you,my hubby gets bad allergies..no fun!",0,negative,0,True
4998, No. I won`t be back until the 7th,1,neutral,1,True
27284,well its hot as heck right now,1,neutral,1,True
18090, Go for it! Chinese sounds yum!,2,positive,2,True
13131,The frank black (and his wifey) show was aaaaaaaaaamazing  sd trip is made!,2,positive,2,True
7950," lol, I haven`t made anything yet, I`ve just spread all my supplies out over the dining room table",1,neutral,1,True
21178,I have a headache. Also we are dealing with a lice outbreak. My lovely hair has been affected.,0,negative,0,True
3451,Just ate way to many chocolate animal crackers,0,negative,1,False
1045,No... have to go on cruches next 2 weeks,1,neutral,0,False
6704,Good idea but I cannot connect it with my smartwatch,1,neutral,1,True
6969,"Fell down the stairs at dancing, sword fell on me and now my bum hurts",0,negative,0,True
21620,"I hate life at the mo, it sucks",0,negative,0,True
19891,loggade visst min 400e cache i lï¿½rdags!,1,neutral,2,False
6003,"Missing some key features - having the ability to have the same task in multiple lists, and an 'undo' button to undo completions/deletions done by mistake.",1,neutral,1,True
25299,super bored on a friday night,0,negative,0,True
24140,is thinking WOW I survived Freshman year...Mission Accomplished...Now Sophomore year,2,positive,2,True
27214,''have you the e-mail from Miley ???? I want to write with her but I cant,0,negative,1,False
5377," My #followillfriday sucks because while I was teaching people how to be nice, you **** were drooling over Notion",0,negative,0,True
1462,"It's really nice but I wish the notifications were better, like for some reason I don't get notified even though the task is due. It would also be good if we can add URLs beneath the name of the task, so that we can directly visit the link.",2,positive,1,False
19734,I love it when it rains on me when im golfing,2,positive,2,True
5358," me too.  I was in Florida last weekend for the rain.  Came back home to RI, rain.  Terrible",0,negative,0,True
25290, hey! chutti was very tiring.. and have to travel again tomo  how was your Friday?,0,negative,1,False
16595, Press `Ctrl` on bottom right. It`s there.  KY,1,neutral,1,True
1113,One of the most random phone calls ever. My god kill me now.,0,negative,,
13674,Dans public transport again and have decided it`s just everything north of London that`s utter **** these southern trains are alright,0,negative,0,True
7268, http://twitpic.com/4vp3x - *swoon* Nick looks so cute when he is serious  *faints*,1,neutral,2,False
23335," Thanks!  Got tired of bleaching it. The, um, bangs there... yeah they are actually a bit purple >_> oopsie.",1,neutral,1,True
26742,Not really  but its work so yea kinda,1,neutral,1,True
3542, Sorry about that. I got behind on followers and am still catching up.  I follow folks that @ me (including you,0,negative,1,False
1785, - JT on SNL tonight.,1,neutral,1,True
11500," Tom! Do a tour in the Philippines, please?  That would be so awesome!",2,positive,2,True
5733,App signed me out and refuses to take my password. After resetting my password I log in and then they tell me there is a problem with my account and to go online to the website. Not user friendly and quite frankly annoying.,0,negative,0,True
5186,so this my last week of school then finals yesss,1,neutral,2,False
9499,"could be better. pls fix the 'repeat' setting where i could accually pick the exact date and time. for example i have to study during mondays, tuesdays and fridays at 8 pm. the app isn't very specific about it deeming it useless to me. hoping for a better update.",0,negative,1,False
11195,Sitting in Gatwick- going home for a week! cant wait to see family,2,positive,2,True
7147,it has helped me to get track of my productive hours,2,positive,2,True
4615, wow is a good idea... but the b-day was yesterday and I already took him a present! Thank you anyway!!!,2,positive,2,True
17114,"Mom just 'he`d' me. *sigh* She`s wonderful, and it was just a slip, but you`d think after coming with for my surgery it might go away...",1,neutral,0,False
20728,Do you guys like fish sticks?,1,neutral,1,True
9697, im stuck 2  this when my la love turns in2 road rage lol,0,negative,0,True
22545,_sweetye I hope so,2,positive,2,True
980,"watered the tomato plants, pepper plants and lettuce, feeling all homely! off out with Freddie for a fun-packed day",2,positive,2,True
