id,text,label,sentiment,predicted_label,correct
753,Super cool app to organize your day. It reminds you all the time to keep up with your schedule. A great app to change your way from unorganized to better organized.,2,positive,2,True
4510,It's an okay app but I have found better ones such as I am sober. This needs to be paid for to be useful.,1,neutral,1,True
10067,Exactly what I was looking for... Needs improvement in terms of features.,2,positive,1,False
8147," I think they`re really good, so that probably damns them to obscurity.",2,positive,1,False
3401,"get down tonight: http://bit.ly/QxXhi  the bridesmaids, moms, bride & I rockin` the reception",2,positive,2,True
10031,My heart has been beating irregularly ever since last night. I don`t want to explode or implode,1,neutral,0,False
26871,is problem free for now.  atleast i already said to that person the truth.,2,positive,1,False
3600,"I missed the old tiny tree that was at before for 10 minutes of focusing, I truely missed it 💔",1,neutral,0,False
26497, Hi  Yes wasn`t she absolutely terrible! How on earth does she hear a good tune from her ears? Lol,0,negative,0,True
4620,"It's good but when do you open the app and see ""All Habits"" you can't know what is the habits that do you need to do in that day ( today). I mean, I have some habits that I just do once a week ( friday) but when I see all habits (on a wednesday, for example) I see that habit there, like if I should do that on the wednesday. Would be nice just see the habits that you need to do TODAY. You can do this?",1,neutral,1,True
19211,Sleepy time..   happy mothers day all u momz,2,positive,2,True
6388,"Really awesome app, it helps my team and I go through all our important chores on the date and time we need it. The notifications about changes and new chores also really helps because you know exactly when something changes.",2,positive,2,True
9273,So far it has worked ok for me /,2,positive,1,False
2389,It`s officially the start and the end of my summer. Oh summer school,1,neutral,1,True
6370,Really great for staying organized! Super easy to use.,2,positive,2,True
15393," Yay, so the nekkid writing is working then?You keep warm now! Am in awe of the 6k - am always cactus by 5. Good luck",2,positive,2,True
5098, Sounds nice! If you try the recipe you gotta tell me how it turned out!,2,positive,2,True
17315,_lu Just one part of a very odd trip. You travel for 3 months you see some weirdness. Loved Perth though,1,neutral,1,True
6362,The task list is so easy to use and it synchs my phone to my laptop.,2,positive,2,True
2280, lucky! I can`t see it tonight....,1,neutral,2,False
27416,'We did it we did it oh yea yea yea no eating here tonite woo eating here tonight no no no eating here tonite you on a diet' finding nemo,1,neutral,2,False
24666,is live on danny noriega`s stickam. he said hey to me  i luv him!!!,2,positive,2,True
16106," it involves posting your thoughts and reading others mr.bean. You got a new number btw, had no txts back from you?",1,neutral,1,True
21570, ow shitttt i cant come get drunk ihave to go to a photo shoot in portsmouth or sumfink  owwwwwwwwwwwww,0,negative,0,True
6612,"Just found out I want be able to go see my daddy tomorrow before he leaves because Ty has an activity tomorrow morning, that sucks",0,negative,0,True
6384," Never touched a drop, me!",1,neutral,1,True
9342,"The app does not allow to switch from monthly view to agenda with one touch only. I have to slide the page, find agenda in the list and then can switch. Google calendar does this only by touching the top of the page. Can you make this happen in the next update?",2,positive,1,False
16269,YEHEY SUMMER!!  so exciteeeddd.. balme it on the a-a-a-a-a-alcohol.,2,positive,2,True
24528, You missed me!  lol,1,neutral,2,False
7886,is listening to Jello Biafra at work.,1,neutral,1,True
26670,Making a twitter account,1,neutral,1,True
8725, that sucks.  But woot for Misha.,1,neutral,0,False
27148,Someone just **** up birthday **** for me ...  he basically said the song is about a **** being selfish ... Listen to the song carefully,0,negative,0,True
22988, thanks so much for that!  i will most definitely pass that along to my amazing mother...,2,positive,2,True
14741,"Husband Went off to bed, now off to missing him again until he is off again Tuesday",0,negative,1,False
2156,Is there anyway to remove the hyperlinks from your description fields?,1,neutral,1,True
2265,with harry.. baked. love you cassie.. BUT YOU`RE NOT ONLINE!?,2,positive,1,False
13328,Omg! Star Wars Day!  May the fourth be with you everyone  This calls for me to watch at least 1 film tonight.,2,positive,2,True
8372,have to go now by`all <3 see ya later guys  ****,1,neutral,1,True
25423, have a lovely weekend,2,positive,2,True
4654,"I love how easy this app is to use, the only disadvantage is that you can track only 5 habits for free. If you want to use it for more you have to buy the pro. But what it does, it does well.",2,positive,2,True
8353,"I wish it had a widget, but I love it otherwise.",1,neutral,2,False
4565,Good morning Tweeple of the sun! What you all up to?,2,positive,1,False
6739, so our bums really do look big it this,1,neutral,0,False
12988,"_2229 both, at the same time",1,neutral,1,True
2894,Sad that everyone is leaving me.,0,negative,0,True
3633," haha well, kinda! I`m Mommy to my lil` pom-chi  hehe  thank you! ;)",2,positive,2,True
9312,aww my friend just called and said that she got a better job so she won`t be working with me anymore,0,negative,0,True
21496, paramore makes me want to punch babies  lol,1,neutral,0,False
2133,Happy Mothers Day! ..ok..seriously..good night,2,positive,2,True
10077,"The planner pro is very helpful and works as it mentioned.  Addition of a black background will makes the app more attractive  Other issue i encountered is when ever  set a passcode the app log out automatically showing a dialouge box that your password has been changed , and when i try to log in using password on next screen  it prompt for passcode and the app don't open with Correct passcode.so now i set passcode and password same so now the app works fine.",2,positive,2,True
25982,"layenn down,uughh dunt feel well",0,negative,0,True
418, this creepy guy when I was walking the dog  I`ve had my fill of creepers for the day,1,neutral,0,False
10397,ok.. do nothing.. just thinking about 40D,1,neutral,1,True
4707, oh i like this idea,2,positive,2,True
1200, together,1,neutral,1,True
22698, oh great!  hope you`ll have a blast there! ;),2,positive,2,True
3067," 100,000 / 60 = 1667 words/day.  1667 / 10 = 167 words/hour.  167 / 60 = 2.8 words/minute.  No pressure.",2,positive,1,False
6175,Like all the other users of Wunderlist i had no choice but to switch. It took time to figure out how to be able to create lists without having to have due dates & reminders-shut them off in settings. I already had a Microsoft account which I used to sign into Wunderlist so I used it to automatically sign into To Do. That made it easy to import the Wunderlist lists to To Do {pop up at bottom}. I panicked at first but I was able to figure out how to use To Do in about an hour after installing it,2,positive,1,False
25846,"I don`t have MTV,. What am I going to DO?!! fmlllll",0,negative,1,False
3505,Love the concept but always keeps crashing... Please do something about it!,0,negative,0,True
14473,Heading downtown! Drinks and dancing!!,2,positive,2,True
14998,With my baby drinking. God I love her,2,positive,2,True
13577, hahah me too!! Except for when Haley gets hit by a car  but yay Leyton!,1,neutral,2,False
18012,is cold and wished to go back to bed,2,positive,0,False
657," lol hi emmy, latin would help me study for the aptitude tests to get into grad school ;\ thats why i wanna take it",2,positive,1,False
7112,Great way to visualize daily schedule in a more intuitive way,2,positive,2,True
20899,I wonder if I should put a bet on Cubs winning world series in 2015 due to BTTF II. I`d love it if it actually happens.  Me = geek,2,positive,1,False
5091,But then it started locking up everytime I tried to load it.  ←ved it until then.,1,neutral,0,False
3315,Get: 'Fightstar - Mercury Summer' here: http://tinyurl.com/dbm4n6 from: http://tinyurl.com/cnkhev  #musicmonday #freemusic,1,neutral,1,True
3917,Awesome 👍,2,positive,2,True
9331, Really all that? I`ll look for it and will report back,1,neutral,1,True
4713,"Very effective for every day tasks, but once a week or once every x number of days is a bit confusing to set up.",2,positive,2,True
1612,This is a very well designed app. I especially love the ability to share lists with my wife and make comments back on forth on specific tasks.,2,positive,2,True
10321,i love Dwight Howard's vitamin water commercial... now i wish he was with NIKE and not adidas. lol.,2,positive,2,True
2177, that sucks,0,negative,0,True
12144,"I just got a call from my chimp buddies, want to join the party. Loads to prepare now. Wow this is great. Cup of tea first i think. Erm",2,positive,2,True
24586,"is bak in mcr....glad i can sleep in ma own bed 2nite yeyah...but i fink i,m missin popeye  hopin 2 c him 2moz  ****",1,neutral,,
4385,Cannot sync. What is going on?,0,negative,0,True
8076,it was alright in the beginning but search bar disappeared after adding my tasks. guess there is bug who can't handle long task list. not recommending.,0,negative,0,True
3183, what sun?,1,neutral,1,True
793, ohhh i wanna go  gahhh but i dunnooooooo :S me confuzzzledd should i or not???,1,neutral,1,True
17227," Wow, you were here? Why didn`t you tell me? J/k  That`s cool though; I have yet to see one...",2,positive,2,True
1614," Hey bud, we just shot you an email",1,neutral,1,True
15004, I want one  wanna give me one? ;),1,neutral,1,True
26703,walking back 2 wk. Its a beautiful day. had 2 njoy it b4 it rains,2,positive,2,True
4178, haha nice to know I`m not alone! Working in the BBC and can`t see it,2,positive,2,True
16505,"i like how, no matter how much fun i`m having, i need a hug, a bowl of ramen, and a comfy blanket as soon as i get home.",2,positive,2,True
5511," just looked at your page and realised it was a radio show, get them to play Call It What You Want so love that track",2,positive,2,True
8323,"wish the reminder have had a repeat function(e.g. every week), so I don't have to recheck the tasks",1,neutral,1,True
7091,"Like the structure of the daily appointments. So much easier to see my day at a glance. [Edit] Unfortunately I had to delete b/c would not update additional entries. Hence, 5 to 2 stars. [Edit 25Dec] I've noooo idea what changed to be fair probably system update or Google calendar. Regardless sync works beauuufifully! And absolutely delighted. So much so I purchased Pro (feed the peeps that make good stuff!) Thanx!",2,positive,2,True
5688,"I like Wunderlist more. The widget was more clear and date of not completed tasks had red color, which was for me visually much better. Also I just choose to see on widget ""Today"" and automatically everyday my chores were added from all lists. ehhh why the good things must end. Not happy at all, I hope my old Wunderlist will work.",0,negative,0,True
5260,just when i get the music to start playing..i clicked 'home',1,neutral,1,True
9939,"Almost perfect. The only changes that would be helpful is a quicker way to switch from the week view to the task list. And i would like to see my tasks as a list by default instead of clicking on the task categories. Also I wish that you had a rollover option for tasks, I have yet to find an app that had this: basically I wish when I create a task I could choose if the task carries forward to the next day if not completed or not.",2,positive,1,False
19020,Bacon Fail.  Ended up with a commiseration muffin,0,negative,0,True
3539,i need some hot green tea  I cant sleep  ....,0,negative,1,False
19850,I think I`m going to go outside and have a very John Cage moment   Music majors rejoice!,2,positive,2,True
3035, me too,1,neutral,1,True
8864,"Since recent update adverts make the free version absolutely unusable! I understand some adds have to be in the free version, but full screen adds are very disruptive in a calendar app when one needs to work quick :/ ..otherwise the functionality it great",0,negative,0,True
2525,"Great concept, but I can't even create an avatar. This is a constant bug listed in reviews. The company says that your selections should show up after you start actually using the app, but how can they when we can't even actually CHOOSE anything. I guess I'll try one of the competitors apps.",0,negative,0,True
6600,Not in sync with my google account. Bad in regards to automatically getting what I planned and plus I can't use it when i am using my PC!!! But thumbs up for this Sectogragh the idea is brilliant. Please work on updates because very soon i might not use it if i still have to re-enter all my days task and activities!!! It should be able to get data from my google account and i should be able to use it on PC. PC is really perfect use for this kind of app!!!,0,negative,0,True
8904,"I thought BC2 was going to be very good for my multiple personal projects. It looked well developed, and at first its help looked good.  But I had to abandon it because its help turned out to be useless -- it never mentioned any issue I needed answered as a learner of the program.  Thus I just could not learn the program.  The help may be better for other people.",0,negative,0,True
8500," CVS is that like a genetic brand?Poor you,my hubby gets bad allergies..no fun!",0,negative,0,True
4998, No. I won`t be back until the 7th,1,neutral,1,True
27284,well its hot as heck right now,1,neutral,2,False
18090, Go for it! Chinese sounds yum!,2,positive,2,True
13131,The frank black (and his wifey) show was aaaaaaaaaamazing  sd trip is made!,2,positive,2,True
7950," lol, I haven`t made anything yet, I`ve just spread all my supplies out over the dining room table",1,neutral,1,True
21178,I have a headache. Also we are dealing with a lice outbreak. My lovely hair has been affected.,0,negative,0,True
3451,Just ate way to many chocolate animal crackers,0,negative,2,False
1045,No... have to go on cruches next 2 weeks,1,neutral,0,False
6704,Good idea but I cannot connect it with my smartwatch,1,neutral,1,True
6969,"Fell down the stairs at dancing, sword fell on me and now my bum hurts",0,negative,0,True
21620,"I hate life at the mo, it sucks",0,negative,0,True
19891,loggade visst min 400e cache i lï¿½rdags!,1,neutral,0,False
6003,"Missing some key features - having the ability to have the same task in multiple lists, and an 'undo' button to undo completions/deletions done by mistake.",1,neutral,0,False
25299,super bored on a friday night,0,negative,0,True
24140,is thinking WOW I survived Freshman year...Mission Accomplished...Now Sophomore year,2,positive,2,True
27214,''have you the e-mail from Miley ???? I want to write with her but I cant,0,negative,1,False
5377," My #followillfriday sucks because while I was teaching people how to be nice, you **** were drooling over Notion",0,negative,0,True
1462,"It's really nice but I wish the notifications were better, like for some reason I don't get notified even though the task is due. It would also be good if we can add URLs beneath the name of the task, so that we can directly visit the link.",2,positive,1,False
19734,I love it when it rains on me when im golfing,2,positive,2,True
5358," me too.  I was in Florida last weekend for the rain.  Came back home to RI, rain.  Terrible",0,negative,0,True
25290, hey! chutti was very tiring.. and have to travel again tomo  how was your Friday?,0,negative,1,False
16595, Press `Ctrl` on bottom right. It`s there.  KY,1,neutral,1,True
1113,One of the most random phone calls ever. My god kill me now.,0,negative,,
13674,Dans public transport again and have decided it`s just everything north of London that`s utter **** these southern trains are alright,0,negative,0,True
7268, http://twitpic.com/4vp3x - *swoon* Nick looks so cute when he is serious  *faints*,1,neutral,2,False
23335," Thanks!  Got tired of bleaching it. The, um, bangs there... yeah they are actually a bit purple >_> oopsie.",1,neutral,2,False
26742,Not really  but its work so yea kinda,1,neutral,1,True
3542, Sorry about that. I got behind on followers and am still catching up.  I follow folks that @ me (including you,0,negative,1,False
1785, - JT on SNL tonight.,1,neutral,1,True
11500," Tom! Do a tour in the Philippines, please?  That would be so awesome!",2,positive,2,True
5733,App signed me out and refuses to take my password. After resetting my password I log in and then they tell me there is a problem with my account and to go online to the website. Not user friendly and quite frankly annoying.,0,negative,0,True
5186,so this my last week of school then finals yesss,1,neutral,2,False
9499,"could be better. pls fix the 'repeat' setting where i could accually pick the exact date and time. for example i have to study during mondays, tuesdays and fridays at 8 pm. the app isn't very specific about it deeming it useless to me. hoping for a better update.",0,negative,1,False
11195,Sitting in Gatwick- going home for a week! cant wait to see family,2,positive,2,True
7147,it has helped me to get track of my productive hours,2,positive,2,True
4615, wow is a good idea... but the b-day was yesterday and I already took him a present! Thank you anyway!!!,2,positive,2,True
17114,"Mom just 'he`d' me. *sigh* She`s wonderful, and it was just a slip, but you`d think after coming with for my surgery it might go away...",1,neutral,2,False
20728,Do you guys like fish sticks?,1,neutral,1,True
9697, im stuck 2  this when my la love turns in2 road rage lol,0,negative,1,False
22545,_sweetye I hope so,2,positive,1,False
980,"watered the tomato plants, pepper plants and lettuce, feeling all homely! off out with Freddie for a fun-packed day",2,positive,2,True
14522,"Had an interesting evening amongst homeless people in Venice Beach last night, wishing I had my camera with me........ and model releases",2,positive,1,False
1494,Very good.,2,positive,2,True
5742,Who builds a hotel without air-con? Bloody boiling in here...,0,negative,0,True
717," not here for long hun, head hurts",0,negative,0,True
18407,"While I remember, Nerd Hurdles rocks  Especially the tale of the currency of ironpoodonia",1,neutral,2,False
7448,feeling really dizzy  not soo good,0,negative,0,True
2031,I am going to die tomorrow night.   should be here.,0,negative,,
2238, no cuz i feel the same way....,1,neutral,0,False
1973,"PRO: The functionality and UI are one of the best of these kinds of apps. Everything has a simple look to it, but you can always go deep, add a reminder here, a folder there and do exactly what you want it to do. CON: The feature I want the most (more than 5 repeatable tasks, ""habits"") is locked behind a subscription paywall, and there is no reason for a subscription model. I'd gladly drop a reasonable one time payment for it, but not the asking price month after month, I'm not rich and nether is my country. All in all great if you can afford it, frustratingly limited if you can't.",1,neutral,2,False
3057, did she tell you why she hasnt? i miss my boge.,0,negative,1,False
19313,sore from ultimate... trying to figure out how to pay for school next semester...,0,negative,0,True
7902,Exellent,2,positive,2,True
9392,I've been using this as a replacement for the default calendar for years. I love it. Very full featured.,2,positive,2,True
302,Browsing  find everything about university & interior design.,1,neutral,1,True
85,Happy Star Wars day everyone! and Enjoy the holiday (UK),2,positive,2,True
26601,"I kno I`m behind the times on this one, but I just learned that Troy 't-bag' Dixon died back on dec. 8th 2008. RIP Troy.",1,neutral,1,True
3256,"The app is running while I type this review, meaning I am able to just leave the app and do something else without my tree dying. Just spent 45 minutes trying to set up the app, which is ridiculous. I tried to follow the instructions, but they were really outdated and the settings don't operate like that anymore. It doesn't work at all.",0,negative,0,True
11578,time for bed up in 6 hours,1,neutral,1,True
16366,finally get my hands on my laptop!  just ate the biggest burrito de asada EVER  and now im gonna get ready for the party-ooo!,1,neutral,2,False
2992,_addict yeah like super short  I guess I`ll just have to hold my breath till Sunday.,1,neutral,0,False
7594,causee not everyone can pass the challenge test duh,1,neutral,1,True
8814,"  thanks for the r/t, I was hoping I had some *classy* followers",2,positive,2,True
8907,Would have been nice to explore more features without having to go pro right out of the gate. I'm not down to pay for something that supposedly works without trying it for myself. Could have easily enabled more options that entices the user other than the bare bones vs. I'll stick with Google for the time being,0,negative,0,True
18424,morning... on Monday. Is it really?,1,neutral,1,True
10299, nah they were mine   had ones without fingers,1,neutral,0,False
15607,"Tomorrow is Mother`s Day! What did you get for your moms?! If you don`t have a gift, just tell her that you love her.",2,positive,2,True
6853,"Loved the concept, beautiful design, and has taken its place on my home screen after a clarification from the Dev on syncing other calendars.  I also love the fact that you can just jump in and use the widget, or you can opt for deep customisation of the look, feel and functionality.",1,neutral,2,False
4045,Misses the good old days!,0,negative,0,True
8745,"Double rainbow above the Organs. Pretty, but doesn`t take the edge off my $460 grocery tab.",2,positive,0,False
17687,_ I wish you were here NOWWW!!! grrrrrrr,0,negative,0,True
25049,_x all three are in the first 2 weeks of june for me,1,neutral,1,True
9,I downloaded it and login with Google I never did anything just logged in with Google. It has asking me many time for auto debit for subscription so I uninstalled it. But still 5 min before Rs 909 debited from my account. This is the muging of money. I want refund my money in my account. Kindly,0,negative,0,True
58,Do not download this app if you want to keep money in your account- they took an unauthorized almost $40 out of my account. Their help page says they offer refunds within 48 hours however they offer no access to claim a refund.,0,negative,0,True
7245,"Not user friendly at all, they definitely need to work on the user experience.",0,negative,0,True
7326,"Please update the app, i want to use the app, but After a day ,alarm is not ringing , i think this app have too much bugs and problems",0,negative,0,True
1889,My mother is taking Gambit to the vet today. I hope it`s nothing too serious.,2,positive,1,False
1551,_in_love scanton?! that`s farrr  elaine got her cartilage pierced! it`s so cute!,2,positive,2,True
12902, when you haven`t had one in over a week! that was a really mean joke he just played on me!,0,negative,0,True
6897,my last tweet didn`t send  bad phone,1,neutral,0,False
10188,Malcolm Gladwell might be my new man crush,2,positive,2,True
1901, oh gaha no of course i wasn`t offended why would i be?  i`d love to play for you some day,2,positive,2,True
14940,Happy #juddday everybody!,2,positive,2,True
447,"  That makes my day so much better, it`s been a rough one. Did I mention I love the new photo!",1,neutral,2,False
19550," see most people didn`t like deadpool cause it wasn`t true to the comics, I`m guessing you like Ryan Reynolds",1,neutral,1,True
20406, yeeeeah . . . and it was in intro too  seen Empire top 100 computer games? http://www.empireonline.com...,1,neutral,1,True
5586,Great easy works fine no problems,2,positive,2,True
7412,Nothing special,0,negative,1,False
8995,"I used to love this app but since installing the latest version on my new Samsung 10 the Google Tasks sync has stopped working. It synchronises from Google to Business Calendar but will not synchronise from Business Calendar to Google. ] I have tried disconnecting my Google account and reconnecting, I've made sure BC2 Tasks is associated with my Google account and all Sync settings are turned on. Is this is a known issue and if so will a fix be developed please? Thanks.",1,neutral,1,True
26178,is playing MYBRUTE!  follow me at: http://yhana09.mybrute.com,1,neutral,1,True
19720,"ok, I want to quit my job.....",1,neutral,1,True
710, you`re so gorgeous!!,2,positive,2,True
9317, Your DM never sent,1,neutral,1,True
17433, you`re so far,1,neutral,1,True
26453,"Christa`s Mothers Day card, deep in the build phase.   - Photo: http://bkite.com/07k6e",1,neutral,1,True
12617, cool  what did you get?,1,neutral,1,True
17172," Couldn`t see one, but I`m probably blind  Do you have a link to it?",0,negative,1,False
3593," cant say i havee, im at james` but i did some rs yesterdayy!. im learning my quotess",2,positive,1,False
21476,finally finished my marketing project only took me 7 hours..now just hanging out and relaxing,2,positive,2,True
6914,borred what everyone doingn check out links on my profile,0,negative,1,False
116,graduation is done  im a little sad.. anyone want to hang out???,0,negative,0,True
15286, *bows*  I try...sometimes it is hard,0,negative,1,False
2151, http://twitpic.com/4u5h8 - leon looks supa` fly on that mini couch,2,positive,2,True
11616, haha  I need to get in better shape first.. I have cageball on thursdays == me dead on sofa the whole evening,0,negative,1,False
6013," As it is now, my body has already developed a mind of it`s own but that mind refuses to co-operate with set schedules",1,neutral,0,False
16153,"but i didnt  krystal spent the night last night..i dnt think i posted that. but ya, we laughed a lot. SQUIRREL! & HOUSE! new inside jokes.",2,positive,2,True
2736,Is there any ways to see your progress in graphic? Like daily task you've done and see it in graphic stats or something? Because i can seems to find one in the apps or did i miss something? I wsnt to know and compare my tasks daily. The UI and everything is good tho except for that graphical stats daily i cant find one here dev,1,neutral,1,True
7302, I do that all the time,1,neutral,1,True
2709,Happy Mothers Day to all the mommy`s out there!,2,positive,2,True
8202,actually did progressive studying today..,1,neutral,1,True
3012,"Very nice app for productivity. My favorite feature is that tasks and dailies that are finished can he hidden. However, it requires connection too much. Wouldn't mind syncing from time to time but I'd really hope there could be a way to tick off tasks even offline. Also would love to see ""weeklies"" or something that doesn't reset everyday for goals like ""go to gym 3x this week"" or ""walk dogs 5x this week"". Integration of calendar events would also be nice.",2,positive,2,True
10533, Haha you`re welcome! I was honestly going crazy too. Have a great night as well,2,positive,2,True
2259, me and dee mack talking about your baby!  She`s almost all grown up!,2,positive,2,True
7568,Gremlin is asleep after a particularly challenging bedtime. I think it`s safe 4 me to go to bed -what a crazy Sat night for me!,1,neutral,2,False
1488, well maybe someone will care,2,positive,1,False
323,"This is my first time rating this app because I noticed that there were changes in putting a reminder. Hopefully after the task tab, the time & date will be under it. It's a bit hassle that it was made smaller that without my glasses I didn't notice it for several times. Also,I don't see any purpose of sharing it to other people ;so it should not be the priority. I hope that you can do something about this. Anyway, thank you for helping me get through my daily tasks.I'll wait for another update",1,neutral,1,True
6874, nice .. I can`t ever get that from my ex!,2,positive,2,True
438, i want to gooo,2,positive,1,False
7046,"brilliant! I absolutely adore this app. so easy to set up, makes using google calendar for agendas even easier than just using google calendars! the events on the clock face just clicked instantly for me, the fact that they can be colour coded is delightful. the widget is great, and even shortcuts from there can be personalised. I got the pro version even though the free one does everything you need it to. having 24 hour option is good though, and even more colour customisation now. LOVE it!!",2,positive,2,True
9934,"I don't quite get the categories for tasks, I hope there is an option to 
hide it or remove it.",2,positive,1,False
22833,eating maccies,1,neutral,1,True
3753, all the best for your IB exams Carl. I hope you don`t find them too difficult and that they go well for you.,2,positive,2,True
27469,94 more days till BH comes back to LA,1,neutral,1,True
3113,at panera for lunch  byyy myself  aww,0,negative,2,False
26693, yessssssir!!,1,neutral,2,False
27343,I think I`m gonna try to go vegetarian again....and no soda and majorly cutback on beer...too many carbs....but its so yummyyy,1,neutral,2,False
3163,#3wordsaftersex it hurts now,0,negative,0,True
2630,"Would you quit directing me to the website!? If I want to join a party/guild it should be done on the app. It won't let me log in on the site AT ALL.. Why you people would choose to have it so if you use ""log in using Google"", it resets and begins a whole new account without asking, now I have two accounts on one email? It won't even give me my password! I tried resetting it several times. How annoying, bad design. After I spent so much time on the app too, all for it not to work",0,negative,0,True
5298,at work......thinking about the rest of my finals...summer almost here,1,neutral,1,True
6693,"It is good, but you should add some predefined themes in the palette and not only allow the user experiment",1,neutral,1,True
3719," haha. not sure what local is to you, but if i was then you`d have to fight me for it!",1,neutral,2,False
3122, lol yeah I guess you have a point,1,neutral,1,True
26510,trying to get a sale in my job...,1,neutral,0,False
25094,im joining twitter  lol,2,positive,1,False
7841, I lluuvv u too..  ahhh im gonna miss u evenn moreee! lol,1,neutral,2,False
19106," wattup bro, hows it going, i see ya twitter is kicking butt   JV http://twurl.nl/ogzbdl",1,neutral,2,False
1078, yeah twitter is a lot of fun babe... especially when you`ve got ppl to talk to! lol & that sounds Goooooood lol,2,positive,2,True
2273,#twpp ..still nw in trending topics..,1,neutral,1,True
20988, you coming on myspaceee? if yr doing work though dnt bother,2,positive,1,False
20847,I kinda forgot how much I love the darkness,1,neutral,2,False
7602,flipping out on my hairloss....gotta go to the doc.,0,negative,0,True
1564,"oy, im such a nerd..im writin 2 no1 cuz no1 is followin me  i mean lik sum1 was but their account was deleted due to 'strange activities'",0,negative,0,True
1012, So...I was half asleep when I wrote the previous message. Greatest friends !!haha  You are!!,2,positive,2,True
23294, Yes for sure ! its all that i would eat !!,1,neutral,2,False
9726,"Love the app and bought the full version in February, but recently it quit syncing between my phone and my tablet. I emailed support about the issue on June 2. The tasks are syncing now, but calendar items still are not syncing.  Wish they would fix the issue!",1,neutral,2,False
5031,cba with exams! 17 left!,1,neutral,0,False
18603, hahah i sowwie hun  whats up thoe ?,1,neutral,1,True
8226,Good. But repeat mode is not working properly. I am looking for some other app,1,neutral,0,False
2659,Heres the thing. I love this app and the idea behind it. But for some reason its so dang glitchy. Pages wont always change when i scroll. Tasks dont refresh. I often have to completely close the app. Help! Very willing to change this review to 5 stars if we get this figured out.,0,negative,2,False
1763,wow...i have to many bookmarks...i just spent a good hour organizing,2,positive,2,True
370,"Sadly this is the best to do list I have seen.  Very glitchy.  Tasks done weeks ago magically show up and you have to delete them again.  A grocery list I didn't even want replicated itself 12 times.  My personal list replicated itself 13 times and when I deleted the second to last iteration of this it deleted everything I had ever typed into my lists.  Calendar support only available on ipad and android phone, not in browser window.  You have to trick the system into puting a date on items by setting a reminder and then going back in to deactivate the reminder.  I like that you can move items around however you want and that items left undone today stay in the today category instead of just floating out of the system.  It is odd that something as unfinished as this emerges as king of the hill in this category.  I would have thought that the global creativity and intelligence of humanity would have far surpassed this but apparently not.",1,neutral,0,False
15676, LMAO...but you`ll still have me! I am thoroughly enjoying our conversation,2,positive,2,True
21166, You know what they say about great minds...,1,neutral,1,True
24167,Jacqueline Wilson day on CBBC,1,neutral,1,True
4344,"Free version allows only up to 5 habits to be added, but app description doesn't mention it. Had to spend an hour setting up habits then uninstall the app and find a new one.",0,negative,0,True
20370,Cops tell #Tori`s Dad they may never find her remains  http://lfpress.ca/newsstand,0,negative,1,False
18266,Surfing the web...,1,neutral,1,True
16284,ughhh studying for finals i wish i could go to prom,2,positive,0,False
22895,ive spent a lazy day today finding some interesting people to follow  its reinforced the saying... it takes all sorts of people ...,1,neutral,1,True
11359, Cool. You should qik some stuff from the newsroom sometime. LOL.,2,positive,2,True
2879, aww  cant wait till u get 2 Sydney ;D i missed out on tickets tho.. :O ****,1,neutral,2,False
4657,Kimberlee Hatch!!!!!!! I miss you,0,negative,0,True
23994,Reading through today`s paper along with some watered down coffee compliments of my `rents...,1,neutral,1,True
5663,It took me a while to login because of terrible security checking. And after it suggested to migrate all the data from Wunderlist without option to cancel. Terrible beginning.,0,negative,0,True
3653,The app does not work. I can use my phone freely but it seems like a great app. Also there is no instructions for LG phones.,1,neutral,0,False
5987,i wish i was in Jonathon Ross` audience right now,1,neutral,1,True
9351, argh! color me jealous! That rain I asked for the other day still hasn`t gone away,0,negative,0,True
5341,I have cystic lacrimal infectection?? my eye and face are swollen and it hurts!!,0,negative,0,True
11583,Waiting in line for the Beast with Matthew.    I won`t be riding.,1,neutral,1,True
8871,is goin out  to  dinner!,1,neutral,2,False
5455,_II It`s foggy here,1,neutral,1,True
9095,nice but I wish it had more flexibility.,1,neutral,1,True
20944,i wish it was summer,1,neutral,2,False
21482, - thank you - I take that as a compliment if I may -,2,positive,1,False
2428,Love this apps. Would be great if can aks before delete task,2,positive,2,True
23103,who has a day long text conversation? me.,1,neutral,1,True
10385,@Lou911 Lebron is MURDERING shit.,2,positive,0,False
3774,Good Cool,1,neutral,2,False
4658,"Using for a week now, i like seeing the statistics and that the free version will track 5 habits.",2,positive,2,True
2869,No option to set daily tasks as only Monday to Friday.,1,neutral,0,False
25264, - I think  did an amazing presentation about the whole 'keeping review items' and tax thing at BlogHer `08  She`s awesome!,2,positive,2,True
14190,is  wishing work was done soon  <3,2,positive,2,True
18285, whaaaat what about your house? You`ve been working so hard on it!,0,negative,2,False
12451,why on twitter does no one talk 2 me i know your all celebs and i`m nt but it`s nice to be spoken to once in a while,2,positive,1,False
12705,alrightttt twitter. i have netball nowww  this is my 600th twitter haha  byeeeee,1,neutral,2,False
20387,http://twitpic.com/4jkes -   Here`s your follower count.,1,neutral,1,True
8426,Best task app I've found with reminders and a variety of tasks types. Keep up the good work.,2,positive,2,True
14159, because i stopped today :S wish me luck.....  (had to overload first),2,positive,1,False
2109,Sucky day so far hope it gets better,1,neutral,0,False
1171,Thinks FML should changed to LML (love my life),2,positive,2,True
16397, can you give me the link for the kimba diaries please?,1,neutral,1,True
